AGN,Z,n,R,NH,U,H1_4861.36A,O3_5007.00A,H1_6562.85A,N2_6584.00A,O1_6300.00A,S2_6720.00A,NE5_3345.99A,NE5_3426.03A,FE11_7891.87A,S12_7610.59A,FE7_5720.71A,FE7_5720.22A,FE7_6086.97A,S8_9914.00A,AL5_2.90450m,AL6_3.65932m,AL6_9.11329m,AL8_5.82933m,AL8_3.69722m,AL9_2.04444m,AR3_8.98898m,AR3_21.8253m,AR3_6.36676m,AR5_13.0985m,AR5_7.89971m,AR5_4.92778m,AR6_4.52800m,CA4_3.20610m,CA5_4.15739m,CA5_11.4792m,CA8_2.32117m,CL4_20.3197m,CL4_11.7629m,CL4_7.45009m,CL5_6.70733m,FE4_2.83562m,FE4_2.86447m,FE4_2.80554m,FE4_2.71569m,FE4_2.77325m,FE4_2.71341m,FE4_1.54429m,FE4_1.54122m,FE4_1.66239m,FE4_2.77563m,FE4_2.12139m,FE4_1.11332m,FE4_1.07611m,FE4_1.50700m,FE4_1.90740m,FE4_2.18716m,FE4_1.07749m,FE4_2.83081m,FE4_3.16981m,FE4_3.80820m,FE4_3.03352m,FE4_1.54322m,FE4_7.40704m,FE4_2.90821m,FE4_2.08829m,FE4_1.50629m,FE4_5.39606m,FE4_1.27087m,FE4_4.72617m,FE4_3.58762m,FE4_3.58878m,FE4_2.97281m,FE4_3.38592m,FE4_8.15106m,FE4_2.90104m,FE4_2.83329m,FE4_3.39109m,FE4_3.21932m,FE5_25.9131m,FE5_20.8407m,FE5_2.04669m,FE5_3.36066m,FE5_3.27093m,FE5_1.91721m,FE5_3.15073m,FE5_1.92100m,FE5_2.03959m,FE5_2.89265m,FE5_6.68535m,FE5_1.04005m,FE5_3.02517m,FE5_1.03533m,FE5_2.03151m,FE5_1.02599m,FE5_1.02140m,FE5_4.89702m,FE5_10.8962m,FE5_5.23472m,FE5_1.00817m,FE5_3.51633m,FE5_1.81848m,FE5_1.03480m,FE5_1.47688m,FE5_1.06742m,FE5_1.62393m,FE5_1.40642m,FE5_5.71894m,FE6_19.5527m,FE6_14.7670m,FE6_12.3074m,FE6_1.34929m
40,0.1,300,20.6,20,0.07688,0.0050697,0.00015231,0.012769,1.5092E-07,2.0111E-12,6.3658E-08,0.002214,0.0062027,3.9516E-09,4.5481E-09,0.000019145,0,0.000028641,0.00031808,3.2614E-07,5.3885E-06,4.8311E-07,6.2047E-08,3.1153E-08,2.5176E-08,1.7006E-07,1.2627E-08,2.2692E-11,0.00015247,0.00010312,8.0536E-09,0.00037608,9.7471E-10,8.8819E-09,6.6444E-10,1.5163E-08,4.232E-07,3.7211E-07,1.9242E-11,6.0247E-08,1.4693E-09,6.0255E-10,3.7695E-10,3.3296E-10,2.0677E-10,9.8232E-11,7.7288E-11,6.3192E-11,9.7062E-11,3.0364E-11,7.3553E-11,1.0618E-10,8.0794E-11,2.2735E-11,3.8194E-11,2.9512E-11,4.3654E-11,9.7495E-12,1.2534E-11,8.0295E-12,8.9272E-12,7.8207E-12,5.8439E-12,6.244E-12,6.7329E-12,3.6176E-12,2.5619E-12,7.898E-12,2.465E-12,2.6242E-12,1.5859E-12,8.3413E-13,2.6138E-13,2.2634E-13,1.4687E-13,6.4E-14,4.5409E-14,1.277E-14,1.2569E-07,8.3927E-08,2.5612E-08,1.4725E-08,1.2191E-08,1.5717E-08,8.0547E-09,4.3617E-09,4.1084E-09,2.4656E-09,4.5473E-10,1.3899E-09,2.3822E-10,7.5725E-10,2.4686E-10,6.2923E-10,5.6038E-10,1.1242E-10,1.0478E-10,6.8959E-11,3.0311E-10,7.0782E-11,9.1801E-11,2.6668E-10,1.2364E-10,2.2987E-10,6.8757E-11,5.5096E-11,1.4959E-11,5.9614E-06,4.2598E-06,2.3319E-06,1.7781E-06
40,0.1,300,20.6,21,0.07688,0.035097,0.002101,0.096971,1.5185E-06,2.0792E-11,6.1311E-07,0.019027,0.053423,3.2344E-08,3.5567E-08,0.00017207,1E-22,0.00025854,0.002929,3.3844E-06,0.000054746,0.000004878,5.7839E-07,2.8754E-07,2.2241E-07,1.9294E-06,1.4412E-07,2.5946E-10,0.0016498,0.0011248,8.7851E-08,0.0036781,1.1827E-08,9.5175E-08,7.0982E-09,1.4153E-07,5.2368E-06,4.5966E-06,2.3883E-10,6.2198E-07,2.4011E-08,9.8831E-09,6.1803E-09,5.4372E-09,3.3765E-09,1.6035E-09,1.2416E-09,1.015E-09,1.5246E-09,4.9607E-10,1.1643E-09,1.6525E-09,1.2566E-09,3.6494E-10,6.0266E-10,4.6753E-10,6.7909E-10,1.5927E-10,2.0123E-10,1.2998E-10,1.4319E-10,1.2562E-10,9.3916E-11,1.0021E-10,1.0653E-10,5.8045E-11,4.1553E-11,1.2282E-10,3.9991E-11,4.2192E-11,2.5501E-11,1.3392E-11,4.3021E-12,3.6504E-12,2.4011E-12,1.046E-12,7.4742E-13,2.0797E-13,1.6088E-06,1.0681E-06,3.127E-07,1.817E-07,1.5037E-07,1.911E-07,9.9092E-08,5.2754E-08,4.9781E-08,3.0125E-08,5.6449E-09,1.6321E-08,2.9286E-09,8.9111E-09,3.007E-09,7.3846E-09,6.5901E-09,1.3947E-09,1.2998E-09,8.5782E-10,3.5639E-09,8.74E-10,1.1084E-09,3.107E-09,1.4734E-09,2.6824E-09,8.2223E-10,6.5791E-10,1.8576E-10,0.000065643,0.000046937,0.000025635,0.00001825
40,0.1,300,20.6,22,0.07688,0.2208,0.98378,0.70396,0.0036581,0.00044087,0.0039383,0.02641,0.075077,5.3949E-08,7.4482E-08,0.00030315,7E-22,0.00046699,0.0075807,0.000029806,0.00017333,0.000014801,1.4944E-06,7.3098E-07,5.1399E-07,0.0013828,0.00010454,1.9037E-07,0.012168,0.0082263,6.4293E-07,0.013486,1.0177E-06,8.7565E-07,6.4084E-08,4.041E-07,0.00055492,0.0004809,2.5769E-08,3.9894E-06,0.00013066,0.000055459,0.0000346,0.000029372,0.000018226,8.6342E-06,6.1128E-06,4.9939E-06,5.8805E-06,2.6875E-06,4.6971E-06,6.1619E-06,4.6429E-06,1.7834E-06,2.3862E-06,1.8955E-06,2.5111E-06,8.6178E-07,9.1054E-07,6.1718E-07,6.4469E-07,6.1806E-07,4.1681E-07,4.4579E-07,4.2855E-07,2.8274E-07,2.0075E-07,4.4773E-07,1.9268E-07,1.9221E-07,1.1669E-07,5.9707E-08,2.4812E-08,1.7058E-08,1.3101E-08,5.6802E-09,4.3121E-09,1.18E-09,0.000094572,0.000060356,0.000013352,8.2914E-06,6.8443E-06,8.0813E-06,0.000004505,2.1685E-06,2.0688E-06,0.000001318,2.7125E-07,5.6823E-07,1.3253E-07,3.0811E-07,1.2856E-07,2.5619E-07,2.2705E-07,6.6166E-08,6.1467E-08,4.1292E-08,1.2274E-07,4.004E-08,4.5099E-08,1.026E-07,5.5769E-08,8.9365E-08,3.1764E-08,2.4687E-08,8.8706E-09,0.00045134,0.0003251,0.00017361,0.000093406
40,0.1,300,20.6,23,0.07688,0.007887,0.034929,0.056416,0.001101,0.00088138,0.0043029,0.00028346,0.00087677,6.4376E-09,8.2193E-09,0.000017008,0,0.000030605,0.0013889,0.000018203,0.00012043,8.1933E-06,1.2079E-06,5.1136E-07,2.3864E-07,0.00095782,0.000097558,1.9049E-07,0.0093345,0.0063473,4.9858E-07,0.010195,6.5742E-07,6.4103E-07,4.2152E-08,2.1009E-07,0.00041397,0.00032678,2.0932E-08,3.3201E-06,0.000078148,0.000033389,0.000020554,0.000017049,0.000010729,5.0118E-06,2.0315E-06,1.6529E-06,0.000002139,1.5857E-06,2.2215E-06,1.3048E-06,9.3309E-07,5.7346E-07,1.0125E-06,9.2233E-07,5.0733E-07,5.143E-07,5.8331E-07,4.3373E-07,4.026E-07,2.0457E-07,3.396E-07,2.7151E-07,1.9942E-07,9.0918E-08,1.5878E-07,1.1552E-07,1.4715E-07,1.3159E-07,7.9886E-08,3.6831E-08,1.6475E-08,1.2366E-08,7.9572E-09,3.3974E-09,2.8682E-09,7.6275E-10,0.000076551,0.000045517,6.1258E-06,0.000005505,4.4793E-06,3.4627E-06,2.8896E-06,9.3266E-07,9.4629E-07,8.0222E-07,2.2483E-07,1.099E-07,8.2875E-08,5.9279E-08,5.8596E-08,4.8493E-08,4.2752E-08,5.1165E-08,3.7506E-08,3.248E-08,2.2603E-08,2.7174E-08,1.8313E-08,1.9664E-08,1.7699E-08,1.8067E-08,1.1337E-08,7.3872E-09,7.1181E-09,0.00033281,0.00025729,0.00012485,0.000026662
40,0.1,300,20.5,20,0.1218,0.0049794,0.000055401,0.012544,3.7875E-08,4.384E-13,8.5637E-09,0.0019767,0.005538,1.8176E-08,4.543E-08,0.000018289,1E-22,0.000027359,0.00039767,1.7532E-07,0.000004539,4.0627E-07,1.569E-07,8.054E-08,1.0597E-07,2.7964E-08,2.0923E-09,3.76E-12,0.000062668,0.000042231,3.2982E-09,0.00024301,3.5335E-10,4.8514E-09,3.6184E-10,2.663E-08,9.1782E-08,8.053E-08,4.1643E-12,3.1523E-08,3.2722E-10,1.3302E-10,8.3215E-11,7.4118E-11,4.6081E-11,2.1892E-11,1.7212E-11,1.4073E-11,2.2921E-11,6.7592E-12,1.7369E-11,2.4691E-11,1.8744E-11,5.0609E-12,9.0193E-12,6.9692E-12,1.0128E-11,2.1728E-12,2.9249E-12,1.8458E-12,2.0841E-12,1.7417E-12,1.38E-12,1.4519E-12,1.59E-12,8.0621E-13,5.9089E-13,1.8651E-12,5.6665E-13,6.1357E-13,3.7022E-13,1.9396E-13,5.7627E-14,5.2693E-14,3.2708E-14,1.4247E-14,1.0011E-14,2.8856E-15,4.1912E-08,2.8264E-08,9.2258E-09,5.304E-09,4.3912E-09,5.6942E-09,2.9181E-09,1.6031E-09,1.51E-09,9.0624E-10,1.639E-10,5.1818E-10,8.6305E-11,2.8062E-10,8.9434E-11,2.346E-10,2.0766E-10,4.0391E-11,3.7016E-11,2.4626E-11,1.1219E-10,2.5497E-11,3.3741E-11,1.0233E-10,4.6098E-11,8.8203E-11,2.5635E-11,2.0329E-11,5.3745E-12,3.1152E-06,2.2332E-06,1.2215E-06,1.0402E-06
40,0.1,300,20.5,21,0.1218,0.033981,0.00066401,0.092337,3.6483E-07,4.1417E-12,7.8269E-08,0.017407,0.048874,1.5096E-07,3.5838E-07,0.00016806,3E-22,0.00025252,0.00371,1.8408E-06,0.000046953,4.1784E-06,0.000001482,7.5309E-07,9.486E-07,3.119E-07,2.3466E-08,4.2245E-11,0.00069073,0.00046955,3.6675E-08,0.0025093,4.0656E-09,5.1911E-08,3.8646E-09,2.5385E-07,1.0698E-06,9.3693E-07,4.868E-11,3.2076E-07,4.4986E-09,1.8354E-09,1.1478E-09,1.0183E-09,6.3303E-10,3.0062E-10,2.3262E-10,1.9017E-10,3.0367E-10,9.2906E-11,2.319E-10,3.2385E-10,2.457E-10,6.8345E-11,1.2004E-10,9.3123E-11,1.3277E-10,2.986E-11,3.956E-11,2.5182E-11,2.8165E-11,2.3536E-11,1.8706E-11,1.964E-11,2.1218E-11,1.0882E-11,8.076E-12,2.4462E-11,7.748E-12,8.3051E-12,5.0161E-12,2.6247E-12,7.9765E-13,7.158E-13,4.4986E-13,1.959E-13,1.3858E-13,3.9522E-14,5.0687E-07,3.399E-07,1.0671E-07,6.2008E-08,5.1316E-08,6.5587E-08,3.4008E-08,1.8367E-08,1.7332E-08,1.0489E-08,1.927E-09,5.7673E-09,1.0051E-09,3.1299E-09,1.032E-09,2.6094E-09,2.3147E-09,4.7461E-10,4.3487E-10,2.9015E-10,1.2503E-09,2.9826E-10,3.8592E-10,1.1232E-09,5.2064E-10,9.697E-10,2.9054E-10,2.3011E-10,6.3215E-11,0.000034294,0.000024598,0.000013424,0.000010688
40,0.1,300,20.5,22,0.1218,0.18952,0.83477,0.59026,0.000054633,1.7297E-08,0.00006288,0.042261,0.12008,3.7008E-07,1.0495E-06,0.00051333,5.2E-21,0.00079026,0.015126,0.000031711,0.00024492,0.000020878,5.7026E-06,2.8442E-06,3.1358E-06,0.00025382,0.00001965,3.5786E-08,0.012039,0.0082112,6.4175E-07,0.016539,6.5301E-07,9.0051E-07,6.5826E-08,1.0373E-06,0.00036558,0.00031644,1.6946E-08,4.6736E-06,0.000098768,0.000041337,0.000025791,0.000022206,0.000013797,6.5364E-06,4.6378E-06,0.000003789,5.0482E-06,2.0317E-06,4.0253E-06,5.1794E-06,3.8912E-06,1.3534E-06,2.0462E-06,1.6241E-06,2.1044E-06,6.5232E-07,7.5679E-07,5.0254E-07,5.3505E-07,4.6894E-07,3.5641E-07,3.718E-07,3.6729E-07,2.1485E-07,1.6409E-07,3.8544E-07,1.5685E-07,1.599E-07,9.6812E-08,4.9795E-08,1.8403E-08,1.4116E-08,9.9028E-09,4.2938E-09,3.1983E-09,9.0499E-10,0.0000979,0.000063402,0.000015625,9.6863E-06,7.9961E-06,9.4696E-06,5.2681E-06,2.5808E-06,2.4613E-06,1.5658E-06,3.1489E-07,6.9636E-07,0.000000155,3.7797E-07,1.5059E-07,3.1403E-07,2.7861E-07,7.6624E-08,6.96E-08,4.754E-08,1.5015E-07,4.6772E-08,5.3694E-08,1.312E-07,6.8013E-08,1.1421E-07,3.8702E-08,3.0009E-08,1.0272E-08,0.00049591,0.00035839,0.00019167,0.00011802
40,0.1,300,20.5,23,0.1218,0.0098388,0.042468,0.069152,0.0012714,0.0011127,0.0052639,0.00044857,0.0013871,4.3863E-08,1.148E-07,0.000028748,3E-22,0.000051729,0.002753,0.000021759,0.00017127,0.000011618,4.6073E-06,1.9878E-06,1.4527E-06,0.00099583,0.00010143,1.9816E-07,0.010452,0.0071372,5.6062E-07,0.013223,7.1709E-07,7.8094E-07,5.1253E-08,5.4568E-07,0.00045521,0.00035881,2.3018E-08,4.1436E-06,0.000089357,0.000037999,0.000023389,0.000019491,0.000012272,5.7321E-06,2.3179E-06,1.8859E-06,2.5497E-06,1.8129E-06,2.6504E-06,1.5402E-06,0.0000011,6.5426E-07,1.2074E-06,1.1006E-06,5.9805E-07,5.8831E-07,6.8975E-07,5.0918E-07,4.7576E-07,2.334E-07,4.0663E-07,3.2117E-07,2.3791E-07,1.0378E-07,1.8689E-07,1.3767E-07,1.7286E-07,1.5577E-07,9.4465E-08,4.3571E-08,1.8737E-08,1.4615E-08,9.0994E-09,3.8847E-09,3.262E-09,8.7781E-10,0.000098825,0.000059056,8.2849E-06,7.4654E-06,6.0737E-06,4.6847E-06,3.9204E-06,1.2725E-06,1.2915E-06,1.0971E-06,3.0476E-07,1.5124E-07,1.1242E-07,8.1517E-08,7.9304E-08,6.6734E-08,5.879E-08,6.9207E-08,5.0086E-08,4.3813E-08,3.1032E-08,3.6858E-08,2.4977E-08,2.769E-08,2.4375E-08,2.5442E-08,1.562E-08,1.014E-08,9.6316E-09,0.0004186,0.0003242,0.00015715,0.000035819
40,0.1,300,20.4,20,0.1931,0.0047218,0.000017657,0.012208,8.424E-09,8.8843E-14,9.9375E-10,0.0014997,0.0042015,8.1489E-08,3.9489E-07,0.00001528,2E-22,0.000022859,0.00041353,7.7574E-08,3.0926E-06,2.759E-07,3.3296E-07,1.7532E-07,3.7019E-07,2.9429E-09,2.2237E-10,3.9961E-13,0.000016484,0.000010996,8.5881E-10,0.000098565,1.0552E-10,2.1233E-09,1.5788E-10,3.9868E-08,1.4785E-08,1.2937E-08,6.6897E-13,1.1942E-08,6.3943E-11,2.5753E-11,1.611E-11,1.4488E-11,9.0147E-12,4.2827E-12,3.3634E-12,2.75E-12,4.7496E-12,1.3212E-12,3.5992E-12,5.0415E-12,3.8142E-12,9.8924E-13,1.8689E-12,1.4441E-12,2.0609E-12,4.2505E-13,5.9947E-13,3.7198E-13,4.2742E-13,3.4035E-13,2.8596E-13,2.9646E-13,3.2946E-13,1.5772E-13,1.1954E-13,3.8647E-13,1.142E-13,1.2616E-13,7.5928E-14,3.9604E-14,1.1151E-14,1.0774E-14,6.3916E-15,2.7847E-15,1.9372E-15,5.7376E-16,1.224E-08,8.3389E-09,2.9035E-09,1.6692E-09,1.382E-09,1.8029E-09,9.2393E-10,5.154E-10,4.8547E-10,2.9135E-10,5.1637E-11,1.6895E-10,2.7325E-11,9.0857E-11,2.8316E-11,7.6491E-11,6.7236E-11,1.2681E-11,1.1417E-11,7.6814E-12,3.627E-11,8.0242E-12,1.0848E-11,3.462E-11,1.503E-11,2.9841E-11,8.3582E-12,6.5496E-12,1.6873E-12,1.4155E-06,1.0183E-06,5.5648E-07,5.3026E-07
40,0.1,300,20.4,21,0.1931,0.03311,0.0002001,0.088034,8.0283E-08,8.3629E-13,9.085E-09,0.013432,0.037713,6.817E-07,3.1398E-06,0.00014249,1.1E-21,0.0002141,0.003898,8.2695E-07,0.000032653,2.8979E-06,3.1845E-06,1.6599E-06,3.3645E-06,3.3046E-08,2.5095E-09,4.5178E-12,0.00018495,0.00012369,9.6612E-09,0.0010566,1.1842E-09,2.2863E-08,1.6968E-09,3.8682E-07,1.6752E-07,1.4635E-07,7.6038E-12,1.2114E-07,8.0982E-10,3.273E-10,2.0468E-10,1.8329E-10,1.1407E-10,5.417E-11,4.1875E-11,3.4233E-11,5.808E-11,1.6723E-11,4.4354E-11,6.0989E-11,4.6134E-11,1.2302E-11,2.2958E-11,1.7811E-11,2.493E-11,5.3806E-12,7.4806E-12,4.6818E-12,5.3282E-12,4.2368E-12,3.5778E-12,3.6988E-12,4.0581E-12,1.9608E-12,1.5072E-12,4.6785E-12,1.4405E-12,1.5752E-12,9.4894E-13,4.943E-13,1.4212E-13,1.3501E-13,8.0983E-14,3.526E-14,2.4692E-14,7.2358E-15,1.4381E-07,9.7453E-08,3.2733E-08,1.902E-08,1.5741E-08,2.0245E-08,1.0498E-08,5.758E-09,5.4335E-09,3.2881E-09,5.9177E-10,1.8345E-09,3.1025E-10,9.8881E-10,3.1856E-10,8.3002E-10,7.3127E-10,1.4524E-10,1.307E-10,8.8209E-11,3.9443E-10,9.1489E-11,1.2098E-10,3.7115E-10,1.6561E-10,3.2043E-10,9.2419E-11,7.2345E-11,1.9344E-11,0.000015597,0.000011226,6.1209E-06,5.4665E-06
40,0.1,300,20.4,22,0.1931,0.16309,0.52034,0.50681,0.000023685,9.8114E-09,0.000012408,0.059024,0.16749,2.1994E-06,0.000010615,0.00073858,2.36E-20,0.0011352,0.024164,0.000022956,0.00028342,0.000024115,0.000017538,8.9134E-06,0.000015005,0.000048175,0.000003792,6.9046E-09,0.0073404,0.0050812,3.9712E-07,0.013528,2.423E-07,6.2896E-07,4.5814E-08,2.2169E-06,0.0001123,0.000096636,5.1711E-09,3.1712E-06,0.000043593,0.000017801,0.000011107,0.000009798,6.1021E-06,2.8912E-06,2.0572E-06,1.6808E-06,2.6877E-06,8.9633E-07,2.1377E-06,2.6599E-06,1.9865E-06,6.0024E-07,1.0878E-06,8.6231E-07,1.0742E-06,2.8848E-07,3.8491E-07,2.4633E-07,2.7234E-07,2.0802E-07,1.8862E-07,1.8886E-07,1.9508E-07,9.5525E-08,8.1002E-08,2.0604E-07,7.685E-08,8.1672E-08,4.925E-08,2.5292E-08,7.8775E-09,7.1295E-09,4.3704E-09,1.8942E-09,1.369E-09,4.1146E-10,0.000061342,0.000040769,0.00001213,7.4974E-06,6.1898E-06,7.3653E-06,4.0837E-06,2.0861E-06,1.9883E-06,1.2619E-06,2.4118E-07,5.8584E-07,1.2017E-07,3.1693E-07,1.1706E-07,2.6428E-07,2.337E-07,5.8469E-08,5.1133E-08,3.5809E-08,1.256E-07,3.6198E-08,4.3429E-08,1.1819E-07,5.6803E-08,1.0279E-07,3.2276E-08,2.478E-08,7.8369E-09,0.00039322,0.00028578,0.00015317,0.00011647
40,0.1,300,20.4,23,0.1931,0.0119,0.048072,0.081927,0.001476,0.0014085,0.0064507,0.00061902,0.0019127,2.583E-07,1.1485E-06,0.000042099,1.3E-21,0.000075705,0.0044511,0.000024175,0.00020869,0.000014104,0.000014166,6.2228E-06,0.000006931,0.0010288,0.00010462,2.0446E-07,0.010408,0.0071173,5.5904E-07,0.013443,7.1071E-07,8.5154E-07,5.5781E-08,1.2063E-06,0.00046113,0.0003629,2.331E-08,4.0711E-06,0.000091855,0.000038899,0.000023942,0.000020033,0.000012619,5.8938E-06,2.3817E-06,1.9378E-06,2.7177E-06,1.8635E-06,2.8252E-06,1.6317E-06,1.1643E-06,6.7233E-07,1.2869E-06,1.1732E-06,6.3299E-07,6.0498E-07,7.2955E-07,5.3505E-07,5.0298E-07,2.3983E-07,4.3468E-07,3.397E-07,2.5359E-07,1.0668E-07,1.9685E-07,1.4691E-07,1.8175E-07,1.6494E-07,9.9924E-08,4.6088E-08,1.917E-08,1.5451E-08,9.3544E-09,3.9931E-09,3.3374E-09,9.0768E-10,0.00011571,0.000069446,0.00001011,9.1282E-06,7.4259E-06,5.7161E-06,4.7931E-06,1.5673E-06,1.5911E-06,1.3535E-06,3.7243E-07,1.8785E-07,1.3742E-07,1.0118E-07,9.6783E-08,8.2897E-08,7.2985E-08,8.4443E-08,6.0436E-08,5.3314E-08,3.8492E-08,4.5075E-08,3.076E-08,3.5052E-08,3.0225E-08,3.2197E-08,1.9369E-08,1.254E-08,1.1756E-08,0.00048545,0.00037635,0.00018226,0.000043707
40,0.1,300,20.3,20,0.3061,0.004257,4.9037E-06,0.011478,1.6954E-09,1.6882E-14,1.0031E-10,0.00095515,0.002676,3.5677E-07,3.0442E-06,0.000011128,6E-22,0.000016647,0.00035754,2.6598E-08,1.6533E-06,1.4714E-07,5.6818E-07,3.0835E-07,1.0326E-06,2.1195E-10,1.6174E-11,2.9065E-14,3.0277E-06,1.9696E-06,1.5382E-10,0.000026776,2.2112E-11,6.3061E-10,4.672E-11,4.2821E-08,1.8721E-09,1.635E-09,8.4548E-14,3.4371E-09,1.0873E-11,4.3338E-12,2.7112E-12,2.4647E-12,1.5352E-12,7.2936E-13,5.7194E-13,4.6763E-13,8.5973E-13,2.2477E-13,6.515E-13,8.9781E-13,6.758E-13,1.6829E-13,3.383E-13,2.614E-13,3.6514E-13,7.2389E-14,1.0728E-13,6.5263E-14,7.6555E-14,5.7875E-14,5.1763E-14,5.2795E-14,5.9637E-14,2.686E-14,2.1078E-14,6.9957E-14,2.0035E-14,2.2681E-14,1.3599E-14,7.0528E-15,1.8761E-15,1.9227E-15,1.0869E-15,4.7375E-16,3.2593E-16,9.975E-17,3.1026E-09,2.1319E-09,7.9799E-10,4.5877E-10,3.7982E-10,4.9544E-10,2.539E-10,1.444E-10,1.3602E-10,8.163E-11,1.4123E-11,4.8007E-11,7.5092E-12,2.5617E-11,7.7815E-12,2.1734E-11,1.8957E-11,3.4549E-12,3.0513E-12,2.0806E-12,1.0184E-11,2.2054E-12,3.0393E-12,1.021E-11,4.2706E-12,8.8008E-12,2.3749E-12,1.8396E-12,4.5971E-13,5.5206E-07,3.9873E-07,2.176E-07,2.3265E-07
40,0.1,300,20.3,21,0.3061,0.032305,0.000054652,0.083862,1.6273E-08,1.6418E-13,9.4782E-10,0.0086879,0.024393,2.9916E-06,0.000024328,0.00010512,3.5E-21,0.00015795,0.0034119,2.8978E-07,0.000017641,1.5606E-06,5.5087E-06,2.9587E-06,9.5148E-06,2.4383E-09,1.8716E-10,3.3693E-13,0.000034077,0.000022289,1.7409E-09,0.00029474,2.4976E-10,6.9677E-09,5.1526E-10,4.2771E-07,2.1099E-08,1.8388E-08,9.554E-13,3.5236E-08,1.3279E-10,5.3109E-11,3.3211E-11,3.0078E-11,1.8731E-11,8.8951E-12,6.8664E-12,5.6134E-12,1.0154E-11,2.7442E-12,7.7546E-12,1.049E-11,7.8967E-12,2.0187E-12,4.0139E-12,3.1139E-12,4.2673E-12,8.8354E-13,1.2924E-12,7.9316E-13,9.2143E-13,6.9473E-13,6.2553E-13,6.3618E-13,7.095E-13,3.2199E-13,2.5657E-13,8.1796E-13,2.4404E-13,2.7333E-13,1.641E-13,8.5017E-14,2.3055E-14,2.3264E-14,1.3279E-14,5.7863E-15,4.0054E-15,1.2122E-15,3.6081E-08,2.4683E-08,8.9173E-09,5.1817E-09,4.2882E-09,5.5253E-09,2.865E-09,1.5992E-09,1.5091E-09,9.1323E-10,1.6069E-10,5.1771E-10,8.4673E-11,2.7686E-10,8.6941E-11,2.3424E-10,2.0475E-10,3.9275E-11,3.4656E-11,2.3712E-11,1.1007E-10,2.4924E-11,3.3601E-11,1.0887E-10,4.6737E-11,9.3988E-11,2.6081E-11,2.0168E-11,5.2311E-12,6.1235E-06,4.4244E-06,2.4096E-06,2.4304E-06
40,0.1,300,20.3,22,0.3061,0.15164,0.11554,0.46876,6.4241E-06,4.1661E-09,5.9049E-07,0.066187,0.18741,0.000011107,0.000081741,0.0008069,6.22E-20,0.0012374,0.026914,5.2674E-06,0.00021579,0.000018313,0.000041066,0.000021266,0.000053653,1.4876E-06,1.2018E-07,2.1881E-10,0.0015415,0.0010719,8.3776E-08,0.0056046,2.9785E-08,2.2239E-07,1.6113E-08,3.4466E-06,4.2708E-06,3.6506E-06,1.9534E-10,6.298E-07,0.000001518,5.9767E-07,3.7297E-07,3.416E-07,2.1392E-07,1.0137E-07,7.2127E-08,5.8933E-08,1.1805E-07,3.1245E-08,9.3562E-08,1.1114E-07,8.2143E-08,2.1074E-08,4.7675E-08,3.7729E-08,4.4416E-08,1.0112E-08,1.6087E-08,9.6657E-09,1.1423E-08,7.2937E-09,8.2138E-09,7.7747E-09,8.5401E-09,3.3728E-09,3.2198E-09,9.0986E-09,3.0137E-09,3.4615E-09,2.0641E-09,1.0411E-09,2.6349E-10,2.9426E-10,1.5217E-10,6.6021E-11,4.579E-11,1.4968E-11,7.0217E-06,4.7974E-06,1.7456E-06,1.0754E-06,8.8793E-07,1.0693E-06,5.9061E-07,3.2848E-07,3.1286E-07,1.9801E-07,3.4389E-08,9.4267E-08,1.7383E-08,4.9711E-08,1.6983E-08,4.2542E-08,3.6669E-08,8.3151E-09,6.9242E-09,4.9708E-09,1.9677E-08,5.1913E-09,6.843E-09,2.0713E-08,9.0686E-09,1.7997E-08,5.1446E-09,3.8093E-09,1.1143E-09,0.00015036,0.0001098,0.000058757,0.000053396
40,0.1,300,20.3,23,0.3061,0.014071,0.051008,0.094656,0.0017335,0.0017807,0.0078811,0.00076442,0.0023581,1.3082E-06,9.0266E-06,0.000054095,3.5E-21,0.000097113,0.0060433,0.000025201,0.00021887,0.000014734,0.000034001,0.000015204,0.000025037,0.0010639,0.00010782,2.1075E-07,0.0098718,0.0067538,5.3048E-07,0.012057,6.4451E-07,8.4365E-07,5.5187E-08,2.0919E-06,0.00043314,0.00034036,2.1881E-08,3.4198E-06,0.000085767,0.000036198,0.000022279,0.000018703,0.000011786,5.5045E-06,2.2285E-06,1.8132E-06,2.6149E-06,1.7398E-06,2.7154E-06,1.5683E-06,1.1187E-06,6.2923E-07,1.2372E-06,1.1276E-06,6.0817E-07,5.6504E-07,6.9649E-07,5.0802E-07,4.8009E-07,2.2441E-07,4.1839E-07,3.2424E-07,2.4374E-07,9.9879E-08,1.8725E-07,1.4179E-07,1.7264E-07,1.5761E-07,9.5406E-08,4.3992E-08,1.783E-08,1.4743E-08,8.7346E-09,3.7283E-09,3.1041E-09,8.5159E-10,0.0001228,0.000073955,0.000011098,0.000010029,8.1583E-06,6.2757E-06,5.2651E-06,1.7347E-06,1.7609E-06,1.4987E-06,0.000000409,2.103E-07,1.5093E-07,1.132E-07,1.0625E-07,9.2833E-08,8.1675E-08,9.2622E-08,6.572E-08,5.8348E-08,4.3064E-08,4.953E-08,3.405E-08,3.9799E-08,3.3666E-08,3.6532E-08,2.1561E-08,1.3939E-08,1.2898E-08,0.00052132,0.00040412,0.00019557,0.000048832
