Z,U,R,n,NH,agn_percent,redshift,Lbol,L12um,W1L,W2L,W3L,W4L,w12_wrong,w23_wrong
1,0.283527365,19.641001,1000,23.5,60,0,1,0.005914995,-6.26471398,-10.68075012,-16.06333505,-19.77508226,4.432549599,5.234127658
1,0.283527365,19.891001,300,19.5,60,0,1,0.013476765,-10.66640252,-11.40852443,-15.55037209,-17.84490411,0.734447471,4.087983304
1,0.283527365,19.891001,300,20,60,0,1,0.037363387,-10.68997687,-11.68495206,-16.65533869,-19.00739338,0.981873381,4.914831552
1,0.283527365,19.891001,300,20.5,60,0,1,0.100325528,-10.73171609,-12.10862365,-17.73428889,-20.15626321,1.358087873,5.571047581
1,0.283527365,19.891001,300,21,60,0,1,0.213622433,-10.75212735,-12.39459115,-18.57974694,-21.15921944,1.620148271,6.122787734
1,0.283527365,19.891001,300,21.5,60,0,1,0.282202679,-10.72674326,-12.40257585,-18.93434689,-21.79027891,1.652937959,6.45250827
1,0.283527365,19.891001,300,22,60,0,1,0.264816586,-10.65369531,-12.34320635,-18.90582958,-21.98002815,1.665262244,6.472161085
1,0.283527365,19.891001,300,22.5,60,0,1,0.197157332,-10.28305011,-12.12889048,-18.64705874,-21.88024205,1.824666123,6.410263868
1,0.283527365,19.891001,300,23,60,0,1,0.076017679,-9.077689419,-11.42509392,-17.86931126,-21.28030682,2.334413646,6.304738257
1,0.283527365,19.891001,300,23.5,60,0,1,0.003774998,-5.406563713,-9.228841962,-15.71193635,-19.25989047,3.826394843,6.325733762
1,0.283527365,19.991001,300,24,60,0,1,7.95E-05,-1.14660149,-3.832649246,-10.67688807,-14.45127991,2.680940805,6.718753496
1,0.283527365,19.891001,300,19,60,0,1,0.005473695,-10.65742931,-11.2893315,-14.58215438,-16.77703799,0.627115305,3.251396368
1,0.284205068,19.891001,300,24,0,0,1,1.82E-06,2.425554442,-3.147128613,-9.654118839,-13.17576904,5.518346882,6.38583869
1,0.284205068,19.791,300,19,0,0,1,0.008270725,-9.763356978,-10.73454856,-15.03249468,-17.28771273,0.957404431,4.254274352
1,0.284205068,19.791,300,19.5,0,0,1,0.020367133,-9.900357642,-11.35359991,-15.98072408,-18.10087799,1.43840814,4.598326392
1,0.284205068,19.791,300,20,0,0,1,0.056584814,-10.20589565,-12.22722285,-17.078125,-19.14543959,2.012302804,4.82970253
1,0.284205068,19.791,300,20.5,0,0,1,0.153100585,-10.6425093,-13.10817795,-18.15875105,-20.25395924,2.465475504,5.029356317
1,0.284205068,19.791,300,21,0,0,1,0.332356992,-10.89936395,-13.63492767,-19.01531745,-21.24957275,2.738965587,5.350246901
1,0.284205068,19.791,300,21.5,0,0,1,0.444146909,-10.89027919,-13.68863029,-19.36898824,-21.86467847,2.80152084,5.633487098
1,0.284205068,19.791,300,22,0,0,1,0.414022359,-10.78018742,-13.61996614,-19.31573797,-21.99350177,2.843364472,5.638469045
1,0.284205068,19.791,300,22.5,0,0,1,0.306607502,-10.41082437,-13.3966317,-19.03423068,-21.90630506,2.99123071,5.560658315
1,0.284205068,19.791,300,23,0,0,1,0.116817196,-9.244027143,-12.68299272,-18.21161347,-21.32506918,3.449260822,5.413192445
1,0.284205068,19.791,300,23.5,0,0,1,0.005656436,-5.672327551,-10.47910904,-16.00845471,-19.27365654,4.825430379,5.387210011
0.1,0.295127085,19.641001,1000,24,10,0,1,0.116543879,-10.01958837,-13.11081791,-18.16336573,-21.06633061,3.100158644,4.941953373
0.1,0.295127085,19.541,1000,19,10,0,1,0.0028427,-10.54354342,-10.94607568,-13.94126971,-16.35199347,0.394975075,2.936471574
0.1,0.295127085,19.541,1000,19.5,10,0,1,0.00394715,-10.5688648,-11.07956622,-14.26106924,-16.51356779,0.501854694,3.138541
0.1,0.295127085,19.541,1000,20,10,0,1,0.007424513,-10.64428302,-11.41544708,-14.90123056,-16.90689991,0.760545461,3.464715727
0.1,0.295127085,19.541,1000,20.5,10,0,1,0.018266798,-10.84562432,-12.06384146,-15.84676191,-17.63534104,1.208769935,3.779658245
0.1,0.295127085,19.541,1000,21,10,0,1,0.051059934,-11.26357124,-12.9659581,-16.94865312,-18.63902326,1.700117785,3.987658243
0.1,0.295127085,19.541,1000,21.5,10,0,1,0.140984537,-11.81679301,-13.88048479,-18.04769483,-19.75959286,2.069398687,4.171348284
0.1,0.295127085,19.541,1000,22,10,0,1,0.321571038,-12.13438908,-14.44797323,-18.95072292,-20.83661029,2.322006264,4.495113988
0.1,0.295127085,19.541,1000,22.5,10,0,1,0.460615779,-12.13806116,-14.51813285,-19.37632089,-21.6149351,2.387876384,4.827921253
0.1,0.295127085,19.541,1000,23,10,0,1,0.432631526,-12.02626708,-14.45006312,-19.32641131,-21.8066613,2.432060292,4.834220836
0.1,0.295127085,19.541,1000,23.5,10,0,1,0.320761017,-11.65834057,-14.22695202,-19.03009791,-21.67000679,2.578601864,4.740525835
1,0.303196057,19.541,1000,24,5,0,1,6.26E-07,3.446350135,-4.865273125,-9.912343574,-13.8091881,8.329858927,4.930935927
1,0.303196057,19.441,1000,19,5,0,1,0.006824198,-10.77513116,-11.50676993,-14.79793978,-16.60682776,0.723141443,3.285946354
1,0.303196057,19.441,1000,19.5,5,0,1,0.017868807,-11.07980039,-12.29490935,-15.81766089,-17.39706675,1.209905641,3.535147646
1,0.303196057,19.441,1000,20,5,0,1,0.051315897,-11.658478,-13.29901551,-16.95205818,-18.43247717,1.643858497,3.672681809
1,0.303196057,19.441,1000,20.5,5,0,1,0.143664041,-12.39633135,-14.30747148,-18.06549275,-19.5507642,1.921701284,3.777446373
1,0.303196057,19.441,1000,21,5,0,1,0.337313044,-12.92409696,-15.04057582,-18.9915971,-20.59405681,2.13018091,3.96242041
1,0.303196057,19.441,1000,21.5,5,0,1,0.527511701,-12.99393681,-15.23682636,-19.49033313,-21.35345654,2.256409873,4.246811792
1,0.303196057,19.441,1000,22,5,0,1,0.533942311,-12.8783352,-15.16997546,-19.52775707,-21.70223038,2.305529938,4.331657423
1,0.303196057,19.441,1000,22.5,5,0,1,0.406945563,-12.50953992,-14.94385534,-19.27650693,-21.873553,2.449691152,4.277941646
1,0.303196057,19.441,1000,23,5,0,1,0.158257855,-11.35238794,-14.23034494,-18.46244545,-21.67091877,2.897240019,4.126907825
1,0.303196057,19.441,1000,23.5,5,0,1,0.007717406,-7.782999817,-12.00697679,-16.23832842,-19.8752075,4.249430521,4.09158423
1,0.303196057,19.791,300,24,5,0,1,2.01E-06,2.229259168,-3.592773953,-9.711747323,-13.18624877,5.771321294,6.000216624
1,0.303196057,19.691,300,19,5,0,1,0.007034596,-10.64268467,-11.16119717,-14.83367765,-16.89173991,0.507272269,3.637385768
1,0.303196057,19.691,300,19.5,5,0,1,0.018494217,-10.7395116,-11.71793642,-15.86010233,-17.8041393,0.963066145,4.121044268
1,0.303196057,19.691,300,20,5,0,1,0.052976937,-10.97072045,-12.55089122,-16.99388811,-18.90196733,1.5670514,4.429948563
1,0.303196057,19.691,300,20.5,5,0,1,0.146121843,-11.33928505,-13.4334409,-18.09563202,-20.03779854,2.088820381,4.649687995
1,0.303196057,19.691,300,21,5,0,1,0.327373219,-11.5903933,-14.00343352,-18.98316879,-21.06445979,2.411873518,4.958598486
1,0.303196057,19.691,300,21.5,5,0,1,0.460948033,-11.58316219,-14.07995242,-19.38927608,-21.74306664,2.495198272,5.270160926
1,0.303196057,19.691,300,22,5,0,1,0.43604541,-11.46877772,-14.01138435,-19.35645968,-21.93849968,2.541647705,5.293113831
1,0.303196057,19.691,300,22.5,5,0,1,0.323296078,-11.0960736,-13.7878044,-19.07459863,-21.88334404,2.692892239,5.21424586
1,0.303196057,19.691,300,23,5,0,1,0.124193767,-9.926983403,-13.08121027,-18.25332525,-21.3212038,3.161136814,5.059478299
1,0.303196057,19.691,300,23.5,5,0,1,0.006039805,-6.333139368,-10.8746676,-16.04790205,-19.27570155,4.558731257,5.032354441
0.1,0.316180099,19.741001,1000,24,60,0,1,0.097757895,-9.49536166,-12.24703505,-18.04853221,-21.14776321,2.748001276,5.674975254
0.1,0.316180099,19.641001,1000,19,60,0,1,0.00243342,-10.62909453,-11.27451087,-13.73336433,-15.68938001,0.641482709,2.451366403
0.1,0.316180099,19.641001,1000,19.5,60,0,1,0.00336667,-10.63705426,-11.32262629,-14.06049491,-15.98851215,0.680995574,2.726584682
0.1,0.316180099,19.641001,1000,20,60,0,1,0.006303538,-10.66136376,-11.46070367,-14.71004123,-16.60232166,0.793191522,3.234399349
0.1,0.316180099,19.641001,1000,20.5,60,0,1,0.015452764,-10.73182435,-11.79875005,-15.66188396,-17.53316487,1.058446684,3.848445208
0.1,0.316180099,19.641001,1000,21,60,0,1,0.043044445,-10.90394987,-12.41289802,-16.76537196,-18.64515477,1.500429985,4.340370862
0.1,0.316180099,19.641001,1000,21.5,60,0,1,0.118061014,-11.18159387,-13.15044793,-17.86109377,-19.80158414,1.964181533,4.697290925
0.1,0.316180099,19.641001,1000,22,60,0,1,0.26473653,-11.35105589,-13.61172243,-18.75191007,-20.87214319,2.257625143,5.115442816
0.1,0.316180099,19.641001,1000,22.5,60,0,1,0.375249501,-11.36653113,-13.65264799,-19.17544531,-21.65016849,2.2813932,5.475337781
0.1,0.316180099,19.641001,1000,23,60,0,1,0.365395534,-11.31049819,-13.60767062,-19.17787653,-21.89975277,2.292669742,5.50868848
0.1,0.316180099,19.641001,1000,23.5,60,0,1,0.273204206,-10.94874753,-13.3949158,-18.9016677,-21.75293669,2.443916521,5.425989016
0.1,0.316180099,19.891001,300,19.5,60,0,1,0.003173233,-10.6268013,-11.27060545,-14.01626111,-16.1426297,0.639692423,2.719378846
0.1,0.316180099,19.891001,300,20,60,0,1,0.00568994,-10.62981457,-11.3102957,-14.63150637,-16.86472147,0.67535697,3.277979075
0.1,0.316180099,19.891001,300,20.5,60,0,1,0.013486324,-10.638641,-11.42113424,-15.55551231,-17.87023461,0.77475067,4.079822519
0.1,0.316180099,19.891001,300,21,60,0,1,0.036570283,-10.66050726,-11.67037545,-16.63617371,-19.01275029,0.997186011,4.90843125
0.1,0.316180099,19.891001,300,21.5,60,0,1,0.09573386,-10.6930707,-12.01779153,-17.69195577,-20.16958193,1.306617089,5.614423239
0.1,0.316180099,19.891001,300,22,60,0,1,0.189760246,-10.70894977,-12.18523373,-18.47614302,-21.19294356,1.455293713,6.216954917
0.1,0.316180099,19.891001,300,22.5,60,0,1,0.227032645,-10.79009061,-12.22057575,-18.74272563,-21.83393942,1.409797153,6.428097884
0.1,0.316180099,19.891001,300,23,60,0,1,0.213727663,-10.75514063,-12.21094595,-18.69822444,-21.89894741,1.437296882,6.38537073
0.1,0.316180099,19.891001,300,23.5,60,0,1,0.160083066,-10.38494549,-12.00022826,-18.4416135,-21.70297362,1.599655667,6.323933987
0.1,0.316180099,19.991001,300,24,60,0,1,0.053045514,-9.175639714,-10.96383187,-17.56360582,-21.0661427,1.784405268,6.438920706
0.1,0.316180099,19.891001,300,19,60,0,1,0.002372233,-10.62581859,-11.25753846,-13.71471648,-15.75631376,0.627946699,2.443629892
0.1,0.349083169,19.641001,1000,24,20,0,1,0.115452255,-9.969294252,-13.03530052,-18.15927114,-21.07732296,3.073802802,5.01166281
0.1,0.349083169,19.541,1000,19,20,0,1,0.002761681,-10.56173403,-11.02230123,-13.90296236,-16.24535938,0.453667499,2.831516498
0.1,0.349083169,19.541,1000,19.5,20,0,1,0.003833627,-10.58458916,-11.13925163,-14.22412064,-16.41917057,0.546669737,3.048593712
0.1,0.349083169,19.541,1000,20,20,0,1,0.007208567,-10.65300213,-11.44069079,-14.86610199,-16.83527435,0.778051409,3.407287624
0.1,0.349083169,19.541,1000,20.5,20,0,1,0.017729429,-10.83760266,-12.04458016,-15.81284994,-17.58870936,1.198036981,3.765424267
0.1,0.349083169,19.541,1000,21,20,0,1,0.049548858,-11.22832423,-12.9141808,-16.91531341,-18.60772875,1.683307853,4.005616827
0.1,0.349083169,19.541,1000,21.5,20,0,1,0.136833872,-11.75624234,-13.81232899,-18.01490537,-19.73520808,2.061225611,4.206011442
0.1,0.349083169,19.541,1000,22,20,0,1,0.312307269,-12.06043263,-14.37031788,-18.91852217,-20.81500645,2.31770775,4.539755879
0.1,0.349083169,19.541,1000,22.5,20,0,1,0.45147417,-12.06406739,-14.43592716,-19.35576308,-21.61523866,2.378814506,4.887908893
0.1,0.349083169,19.541,1000,23,20,0,1,0.426317229,-11.95916379,-14.37172671,-19.31347968,-21.8157972,2.419935496,4.897585044
0.1,0.349083169,19.541,1000,23.5,20,0,1,0.316685788,-11.59314859,-14.15087971,-19.02023777,-21.67920259,2.566868301,4.804757025
0.1,0.349083169,19.891001,300,24,20,0,1,0.072059925,-9.069242601,-11.46414625,-17.7957205,-21.04338151,2.381080589,6.19553492
0.1,0.349083169,19.791,300,19,20,0,1,0.002743941,-10.55300008,-10.98523787,-13.90014693,-16.29066172,0.425502373,2.858666394
0.1,0.349083169,19.791,300,19.5,20,0,1,0.003775873,-10.55740428,-11.03064161,-14.21742128,-16.53716144,0.465520355,3.133761198
0.1,0.349083169,19.791,300,20,20,0,1,0.007022841,-10.57077664,-11.16115691,-14.85375501,-17.07512317,0.580134124,3.645293579
0.1,0.349083169,19.791,300,20.5,20,0,1,0.017096597,-10.60960245,-11.4796318,-15.79425345,-17.94531189,0.85524347,4.27498761
0.1,0.349083169,19.791,300,21,20,0,1,0.047119555,-10.70245231,-12.0477374,-16.88593663,-19.02909281,1.326863705,4.805044539
0.1,0.349083169,19.791,300,21.5,20,0,1,0.125424987,-10.83492116,-12.67484864,-17.95483703,-20.17739545,1.8213116,5.24579598
0.1,0.349083169,19.791,300,22,20,0,1,0.255396901,-10.88612232,-12.95415518,-18.76028881,-21.22558739,2.048337971,5.75683193
0.1,0.349083169,19.791,300,22.5,20,0,1,0.308062981,-10.92119366,-12.96638911,-19.02384502,-21.85691326,2.02559205,5.988554469
0.1,0.349083169,19.791,300,23,20,0,1,0.284826283,-10.81573324,-12.90286263,-18.94953084,-21.8811122,2.06830063,5.971145715
0.1,0.349083169,19.791,300,23.5,20,0,1,0.211646915,-10.43806584,-12.68395854,-18.67497646,-21.67852083,2.229841764,5.898220138
1,0.358505911,19.541,1000,24,10,0,1,6.40E-07,3.456759008,-4.832977062,-9.909322542,-13.81616744,8.306483586,4.959692158
1,0.358505911,19.441,1000,19,10,0,1,0.006746284,-10.7743335,-11.51854468,-14.78460734,-16.57425748,0.736064297,3.262342838
1,0.358505911,19.441,1000,19.5,10,0,1,0.017615887,-11.06998107,-12.28417932,-15.80170618,-17.3736953,1.209136011,3.530278496
1,0.358505911,19.441,1000,20,10,0,1,0.050524965,-11.63723282,-13.2752515,-16.93520401,-18.41450181,1.641255488,3.679576813
1,0.358505911,19.441,1000,20.5,10,0,1,0.141450273,-12.36605249,-14.27758167,-18.04848226,-19.53505972,1.921974239,3.790207522
1,0.358505911,19.441,1000,21,10,0,1,0.332492842,-12.88936054,-15.00812302,-18.97569624,-20.58015353,2.132368853,3.978821256
1,0.358505911,19.441,1000,21.5,10,0,1,0.521305257,-12.95697297,-15.20175975,-19.47689749,-21.34394363,2.258185754,4.268113044
1,0.358505911,19.441,1000,22,10,0,1,0.529685119,-12.84346705,-15.1359583,-19.51978409,-21.70460453,2.306191535,4.356972195
1,0.358505911,19.441,1000,22.5,10,0,1,0.404019221,-12.47486486,-14.91005966,-19.26987432,-21.87567108,2.450392618,4.304312732
1,0.358505911,19.441,1000,23,10,0,1,0.15723525,-11.3183516,-14.19743286,-18.45765722,-21.67128759,2.898209155,4.154308175
1,0.358505911,19.441,1000,23.5,10,0,1,0.00767099,-7.749477847,-11.97503081,-16.23491169,-19.87685162,4.250916871,4.11948398
1,0.358505911,19.791,300,24,10,0,1,2.46E-06,2.167780295,-3.56176951,-9.720528683,-13.31692117,5.679175696,6.039047377
1,0.358505911,19.691,300,19,10,0,1,0.006943033,-10.64622344,-11.18752066,-14.81870962,-16.86259445,0.530540144,3.597688196
1,0.358505911,19.691,300,19.5,10,0,1,0.018203763,-10.73914425,-11.71915971,-15.84236349,-17.78244681,0.965238134,4.102262822
1,0.358505911,19.691,300,20,10,0,1,0.052078551,-10.96213369,-12.53149205,-16.97510631,-18.88404529,1.55644253,4.430336806
1,0.358505911,19.691,300,20.5,10,0,1,0.143619912,-11.32006743,-13.403154,-18.07676223,-20.02155594,2.077576478,4.66083431
1,0.358505911,19.691,300,21,10,0,1,0.321689997,-11.56235199,-13.96612941,-18.9642328,-21.04941596,2.402255248,4.976628039
1,0.358505911,19.691,300,21.5,10,0,1,0.453564864,-11.5548065,-14.0403916,-19.37199854,-21.73217885,2.483556539,5.291914437
1,0.358505911,19.691,300,22,10,0,1,0.429595311,-11.44326952,-13.97204059,-19.34202488,-21.93797969,2.527153313,5.317213483
1,0.358505911,19.691,300,22.5,10,0,1,0.318779283,-11.07086282,-13.74908757,-19.06139461,-21.88313836,2.678754455,5.238947358
1,0.358505911,19.691,300,23,10,0,1,0.122569111,-9.902137767,-13.04381571,-18.24208281,-21.32136937,3.148049879,5.084917366
1,0.358505911,19.691,300,23.5,10,0,1,0.005969724,-6.308277194,-10.83919462,-16.03903854,-19.27808612,4.547815364,5.058400724
1,0.361727836,19.741001,1000,24,80,0,1,1.09E-04,-0.58527193,-3.71962189,-10.99494519,-14.96792481,3.104229684,7.16669607
1,0.361727836,19.641001,1000,19,80,0,1,0.005724569,-10.70111162,-11.51861547,-14.59312132,-16.3230963,0.813422128,3.070385426
1,0.361727836,19.641001,1000,19.5,80,0,1,0.014244545,-10.75563407,-11.79329253,-15.56833901,-17.39354246,1.031204925,3.762404103
1,0.361727836,19.641001,1000,20,80,0,1,0.039962773,-10.89477595,-12.33293786,-16.68252521,-18.56102716,1.43050488,4.336355846
1,0.361727836,19.641001,1000,20.5,80,0,1,0.11023705,-11.14319059,-13.04329094,-17.78452251,-19.72427888,1.895172296,4.727263295
1,0.361727836,19.641001,1000,21,80,0,1,0.252917524,-11.33318115,-13.56127704,-18.69513522,-20.77218136,2.225432508,5.111789181
1,0.361727836,19.641001,1000,21.5,80,0,1,0.381390661,-11.32454663,-13.64366331,-19.1713451,-21.51908539,2.315938728,5.486874369
1,0.361727836,19.641001,1000,22,80,0,1,0.382138314,-11.22601668,-13.57587307,-19.21490209,-21.86781063,2.345950685,5.580036131
1,0.361727836,19.641001,1000,22.5,80,0,1,0.290294038,-10.87184971,-13.357483,-18.98037228,-21.95510841,2.48322166,5.539217458
1,0.361727836,19.641001,1000,23,80,0,1,0.112833344,-9.702897249,-12.65464919,-18.19700089,-21.60281904,2.955515269,5.417243061
1,0.361727836,19.641001,1000,23.5,80,0,1,0.005624372,-6.118008852,-10.45967447,-16.01926009,-19.76274454,4.356657606,5.408659441
1,0.361727836,19.891001,300,19.5,80,0,1,0.012223864,-10.68310008,-11.48331241,-15.44580094,-17.74460675,0.795027938,3.910605314
1,0.361727836,19.891001,300,20,80,0,1,0.033533477,-10.69944403,-11.68528285,-16.54106887,-18.92498913,0.976317957,4.79722152
1,0.361727836,19.891001,300,20.5,80,0,1,0.089742145,-10.72846558,-12.01882089,-17.61730546,-20.080594,1.275255864,5.538767186
1,0.361727836,19.891001,300,21,80,0,1,0.19134123,-10.73997147,-12.25228747,-18.46496535,-21.0893952,1.493466148,6.144641674
1,0.361727836,19.891001,300,21.5,80,0,1,0.255091274,-10.71242683,-12.25654062,-18.83096508,-21.73615113,1.524836927,6.489275524
1,0.361727836,19.891001,300,22,80,0,1,0.240698426,-10.63757909,-12.19594853,-18.81133039,-21.94851945,1.53758428,6.518513088
1,0.361727836,19.891001,300,22.5,80,0,1,0.179547603,-10.28062053,-11.98704905,-18.55891552,-21.86199563,1.688431475,6.457512999
1,0.361727836,19.891001,300,23,80,0,1,0.069271422,-9.076968321,-11.28165887,-17.78589745,-21.26015485,2.194662385,6.359151098
1,0.361727836,19.891001,300,23.5,80,0,1,0.003533657,-5.41682374,-9.082200241,-15.64125824,-19.25411857,3.671711511,6.397782398
1,0.361727836,19.991001,300,24,80,0,1,2.41E-04,-3.761781051,-5.348758851,-11.47556191,-14.81024769,1.586026806,6.026839041
1,0.361727836,19.891001,300,19,80,0,1,0.005087171,-10.67685357,-11.4003472,-14.49956717,-16.63026703,0.720371398,3.067842915
0.1,0.375663614,19.741001,1000,24,80,0,1,0.092912088,-9.481219572,-12.08469998,-18.00825451,-21.16168463,2.599517442,5.792276712
0.1,0.375663614,19.641001,1000,19,80,0,1,0.002268892,-10.66298327,-11.38585621,-13.63768398,-15.23575722,0.720474932,2.270799185
0.1,0.375663614,19.641001,1000,19.5,80,0,1,0.003127618,-10.66891161,-11.42124874,-13.96633204,-15.64566868,0.749459738,2.55265762
0.1,0.375663614,19.641001,1000,20,80,0,1,0.005832004,-10.687322,-11.52514575,-14.61789957,-16.39433273,0.83370161,3.086548124
0.1,0.375663614,19.641001,1000,20.5,80,0,1,0.014252879,-10.74111333,-11.79222453,-15.57128717,-17.41727589,1.044733519,3.765448642
0.1,0.375663614,19.641001,1000,21,80,0,1,0.03965811,-10.87546628,-12.31492354,-16.67571667,-18.57038603,1.431810649,4.346479703
0.1,0.375663614,19.641001,1000,21.5,80,0,1,0.108821766,-11.09925312,-12.98454022,-17.77272839,-19.74246855,1.879629519,4.77196809
0.1,0.375663614,19.641001,1000,22,80,0,1,0.244742984,-11.23841688,-13.41468073,-18.66751041,-20.82166343,2.171440031,5.225125414
0.1,0.375663614,19.641001,1000,22.5,80,0,1,0.348111484,-11.25750306,-13.45451623,-19.09546893,-21.60653307,2.190619579,5.590517864
0.1,0.375663614,19.641001,1000,23,80,0,1,0.345430749,-11.22676636,-13.41550939,-19.12503953,-21.9095496,2.182244963,5.643113795
0.1,0.375663614,19.641001,1000,23.5,80,0,1,0.259209354,-10.86914018,-13.20676873,-18.85446987,-21.76329533,2.333455311,5.562234195
0.1,0.375663614,19.891001,300,19.5,80,0,1,0.002926732,-10.66122719,-11.3824183,-13.91463966,-15.83567468,0.718683107,2.526441596
0.1,0.375663614,19.891001,300,20,80,0,1,0.005191026,-10.66328225,-11.41015584,-14.52617689,-16.68147835,0.743645621,3.083366436
0.1,0.375663614,19.891001,300,20.5,80,0,1,0.012210203,-10.66948022,-11.48943289,-15.44737553,-17.75921403,0.814776506,3.905553068
0.1,0.375663614,19.891001,300,21,80,0,1,0.032989865,-10.68502329,-11.67551849,-16.52667337,-18.93119367,0.981275088,4.791049882
0.1,0.375663614,19.891001,300,21.5,80,0,1,0.086184098,-10.70802421,-11.94893772,-17.58184245,-20.09828273,1.226564643,5.568280249
